0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Genesis,30,15,mihi,ego,pronoun,-,-,singular,-,personal,-,-,-,masculine,-,dative,-,-,-,-,-,-,-,-
Genesis,30,15,nisi,nisi,subordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,30,15,etiam,etiam,adverb,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,30,15,mandragoras,mandragoras,noun,-,-,singular,-,-,-,-,-,feminine,-,nominative,-,-,-,-,-,-,-,-
Genesis,30,15,filii,filius,noun,-,-,singular,-,-,-,-,-,masculine,-,genitive,-,-,-,-,-,-,-,-
Genesis,30,15,mei,meus,determiner,-,-,singular,-,personal,-,-,-,masculine,-,genitive,-,-,-,-,pos,psor,-,-
Genesis,30,15,tuleris,toleo,verb,-,-,singular,active,-,present,-,-,-,-,-,imperfective,-,-,indicative,-,second,finite,-
Genesis,30,15,ait,aio,verb,-,-,singular,active,-,present,-,-,-,-,-,imperfective,-,-,indicative,-,third,finite,-
Genesis,30,15,Rahel,Rahel,proper_noun,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,30,15,dormiat,dormio,verb,-,-,singular,active,-,present,-,-,-,-,-,imperfective,-,-,subjunctive,-,third,finite,-
Genesis,30,15,tecum,tu,pronoun,-,-,singular,-,personal,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,30,15,hac,hic,determiner,-,-,singular,-,demonstrative,-,-,-,feminine,-,ablative,-,-,-,-,-,-,-,-
Genesis,30,15,nocte,nox,noun,-,-,singular,-,-,-,-,-,feminine,-,ablative,-,-,-,-,-,-,-,-
Genesis,30,15,pro,pro,adposition,-,-,-,-,-,-,-,-,-,-,-,-,-,preposition,-,-,-,-,-
Genesis,30,15,mandragoris,mandragorus,noun,-,-,singular,-,-,-,-,-,masculine,-,genitive,-,-,-,-,-,-,-,-
Genesis,30,15,filii,filius,noun,-,-,singular,-,-,-,-,-,masculine,-,genitive,-,-,-,-,-,-,-,-
Genesis,30,15,tui,tuus,determiner,-,-,singular,-,personal,-,-,-,masculine,-,genitive,-,-,-,-,pos,psor,-,-
Genesis,30,15,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,30,16,redeuntique,redeo,verb,-,-,singular,active,-,present,-,-,masculine,-,ablative,imperfective,-,-,-,-,-,participle,positive
Genesis,30,16,ad,ad,adposition,-,-,-,-,-,-,-,-,-,-,-,-,-,preposition,-,-,-,-,-
Genesis,30,16,vesperam,vesperam,noun,-,-,singular,-,-,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,-
Genesis,30,16,de,de,adposition,-,-,-,-,-,-,-,-,-,-,-,-,-,preposition,-,-,-,-,-
Genesis,30,16,agro,ager,noun,-,-,singular,-,-,-,-,-,masculine,-,ablative,-,-,-,-,-,-,-,-
Genesis,30,16,Iacob,Iacob,proper_noun,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,30,16,egressa,egredior,verb,-,-,singular,passive,-,past,-,-,feminine,-,nominative,perfective,-,-,-,-,-,participle,positive
Genesis,30,16,est,sum,auxiliary,-,-,singular,active,-,present,-,-,-,-,-,-,-,-,indicative,-,third,finite,-
Genesis,30,16,in,in,adposition,-,-,-,-,-,-,-,-,-,-,-,-,-,preposition,-,-,-,-,-
Genesis,30,16,occursum,occursus,noun,-,-,singular,-,-,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,-
Genesis,30,16,Lia,Lia,proper_noun,-,-,singular,-,-,-,-,-,masculine,-,genitive,-,-,-,-,-,-,-,-
Genesis,30,16,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,30,16,ad,ad,adposition,-,-,-,-,-,-,-,-,-,-,-,-,-,preposition,-,-,-,-,-
Genesis,30,16,me,ego,pronoun,-,-,singular,-,personal,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,-
Genesis,30,16,inquit,inquam,verb,-,-,singular,active,-,present,-,-,-,-,-,imperfective,-,-,indicative,-,third,finite,-
Genesis,30,16,intrabis,intro,verb,-,-,singular,active,-,future,-,-,-,-,-,imperfective,-,-,indicative,-,second,finite,-
Genesis,30,16,quia,quia,subordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,30,16,mercede,merces,noun,-,-,singular,-,-,-,-,-,feminine,-,ablative,-,-,-,-,-,-,-,-
Genesis,30,16,conduxi,conduco,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,second,finite,-
Genesis,30,16,te,tu,pronoun,-,-,singular,-,personal,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,-
Genesis,30,16,pro,pro,adposition,-,-,-,-,-,-,-,-,-,-,-,-,-,preposition,-,-,-,-,-
Genesis,30,16,mandragoris,mandragorus,noun,-,-,singular,-,-,-,-,-,masculine,-,genitive,-,-,-,-,-,-,-,-
Genesis,30,16,filii,filius,noun,-,-,singular,-,-,-,-,-,masculine,-,genitive,-,-,-,-,-,-,-,-
Genesis,30,16,mei,meus,determiner,-,-,singular,-,personal,-,-,-,masculine,-,genitive,-,-,-,-,pos,psor,-,-
Genesis,30,16,dormivit,dormio,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,30,16,cum,cum,adposition,-,-,-,-,-,-,-,-,-,-,-,-,-,preposition,-,-,-,-,-
Genesis,30,16,ea,is,determiner,-,-,singular,-,demonstrative,-,-,-,feminine,-,ablative,-,-,-,-,-,-,-,-
Genesis,30,16,nocte,nox,noun,-,-,singular,-,-,-,-,-,feminine,-,ablative,-,-,-,-,-,-,-,-
Genesis,30,16,illa,ille,determiner,-,-,singular,-,demonstrative,-,-,-,feminine,-,ablative,-,-,-,-,-,-,-,-
Genesis,30,16,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,30,17,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,30,17,exaudivit,exaudio,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,30,17,Deus,Deus,proper_noun,-,-,singular,-,-,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,30,17,preces,prex,noun,-,-,plural,-,-,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,-
Genesis,30,17,eius,is,pronoun,-,-,singular,-,demonstrative,-,-,-,masculine,-,genitive,-,-,-,-,-,-,-,-
Genesis,30,17,concepitque,concipio,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,30,17,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,30,17,peperit,pario,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,30,17,filium,filius,noun,-,-,singular,-,-,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,-
Genesis,30,17,quintum,quintus,adjective,ordinal,-,singular,-,-,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,positive
Genesis,30,17,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,30,18,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,30,18,ait,aio,verb,-,-,singular,active,-,present,-,-,-,-,-,imperfective,-,-,indicative,-,third,finite,-
Genesis,30,18,dedit,do,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,30,18,Deus,Deus,proper_noun,-,-,singular,-,-,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,30,18,mercedem,merces,noun,-,-,singular,-,-,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,-
Genesis,30,18,mihi,ego,pronoun,-,-,singular,-,personal,-,-,-,masculine,-,dative,-,-,-,-,-,-,-,-
Genesis,30,18,quia,quia,subordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,30,18,dedi,do,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,first,finite,-
Genesis,30,18,ancillam,ancilla,noun,-,-,singular,-,-,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,-
Genesis,30,18,meam,meus,determiner,-,-,singular,-,personal,-,-,-,feminine,-,accusative,-,-,-,-,pos,psor,-,-
Genesis,30,18,viro,viro,noun,-,-,singular,-,-,-,-,-,masculine,-,dative,-,-,-,-,-,-,-,-
Genesis,30,18,meo,meus,determiner,-,-,singular,-,personal,-,-,-,masculine,-,dative,-,-,-,-,pos,psor,-,-
Genesis,30,18,appellavitque,appello,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,30,18,nomen,nomen,noun,-,-,singular,-,-,-,-,-,neuter,-,accusative,-,-,-,-,-,-,-,-
Genesis,30,18,illius,ille,determiner,-,-,singular,-,demonstrative,-,-,-,feminine,-,genitive,-,-,-,-,-,-,-,-
Genesis,30,18,Isachar,Isachar,proper_noun,-,-,singular,-,-,-,-,-,masculine,-,genitive,-,-,-,-,-,-,-,-
Genesis,30,18,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,30,19,rursum,rursus,adverb,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,30,19,Lia,Lia,proper_noun,-,-,singular,-,-,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,30,19,concipiens,concipio,verb,-,-,singular,active,-,present,-,-,masculine,-,nominative,imperfective,-,-,-,-,-,participle,positive
Genesis,30,19,peperit,pario,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,30,19,sextum,sextus,adjective,ordinal,-,singular,-,-,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,positive
Genesis,30,19,filium,filius,noun,-,-,singular,-,-,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,-
Genesis,30,19,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,30,20,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,30,20,ait,aio,verb,-,-,singular,active,-,present,-,-,-,-,-,imperfective,-,-,indicative,-,third,finite,-
Genesis,30,20,ditavit,dito,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,30,20,me,ego,pronoun,-,-,singular,-,personal,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,-
Genesis,30,20,Deus,Deus,proper_noun,-,-,singular,-,-,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,30,20,dote,dos,noun,-,-,singular,-,-,-,-,-,feminine,-,ablative,-,-,-,-,-,-,-,-
Genesis,30,20,bona,bonus,adjective,-,-,singular,-,-,-,-,-,feminine,-,ablative,-,-,-,-,-,-,-,positive
Genesis,30,20,etiam,etiam,adverb,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,30,20,hac,hic,determiner,-,-,singular,-,demonstrative,-,-,-,feminine,-,ablative,-,-,-,-,-,-,-,-
Genesis,30,20,vice,vice,noun,-,-,singular,-,-,-,-,-,feminine,-,ablative,-,-,-,-,-,-,-,-
Genesis,30,20,mecum,ego,pronoun,-,-,singular,-,personal,-,-,-,masculine,-,ablative,-,-,-,-,-,-,-,-
Genesis,30,20,erit,sum,auxiliary,-,-,singular,active,-,future,-,-,-,-,-,-,-,-,indicative,-,third,finite,-
Genesis,30,20,maritus,maritus,noun,-,-,singular,-,-,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,30,20,meus,meus,determiner,-,-,singular,-,personal,-,-,-,masculine,-,nominative,-,-,-,-,pos,psor,-,-
Genesis,30,20,eo,is,pronoun,-,-,singular,-,demonstrative,-,-,-,masculine,-,ablative,-,-,-,-,-,-,-,-
Genesis,30,20,quod,quod,subordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,30,20,genuerim,genuerior,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,second,finite,-
Genesis,30,20,ei,is,pronoun,-,-,singular,-,demonstrative,-,-,-,masculine,-,dative,-,-,-,-,-,-,-,-
Genesis,30,20,sex,sex,numeral,cardinal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,30,20,filios,filius,noun,-,-,plural,-,-,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,-
Genesis,30,20,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,30,20,idcirco,idcirco,adverb,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,30,20,appellavit,appello,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,30,20,nomen,nomen,noun,-,-,singular,-,-,-,-,-,neuter,-,accusative,-,-,-,-,-,-,-,-
Genesis,30,20,eius,is,pronoun,-,-,singular,-,demonstrative,-,-,-,masculine,-,genitive,-,-,-,-,-,-,-,-
Genesis,30,20,Zabulon,Zabulon,proper_noun,-,-,singular,-,-,-,-,-,masculine,-,genitive,-,-,-,-,-,-,-,-
Genesis,30,20,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,30,21,post,post,adposition,-,-,-,-,-,-,-,-,-,-,-,-,-,preposition,-,-,-,-,-
Genesis,30,21,quem,qui,pronoun,-,-,singular,-,relative,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,-
Genesis,30,21,peperit,pario,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,30,21,filiam,filia,noun,-,-,singular,-,-,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,-
Genesis,30,21,nomine,nomen,noun,-,-,singular,-,-,-,-,-,neuter,-,ablative,-,-,-,-,-,-,-,-
Genesis,30,21,Dinam,Dinam,proper_noun,-,-,singular,-,-,-,-,-,masculine,-,genitive,-,-,-,-,-,-,-,-
Genesis,30,21,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,30,22,recordatus,recordo,verb,-,-,singular,passive,-,past,-,-,masculine,-,nominative,perfective,-,-,-,-,-,participle,positive
Genesis,30,22,quoque,quoque,adverb,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,30,22,Dominus,Dominus,noun,-,-,singular,-,-,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,30,22,Rahelis,Rahelis,noun,-,-,singular,-,-,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,30,22,exaudivit,exaudio,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,30,22,eam,is,pronoun,-,-,singular,-,demonstrative,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,-
Genesis,30,22,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,30,22,aperuit,aperio,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,30,22,vulvam,vulvam,noun,-,-,singular,-,-,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,-
Genesis,30,22,illius,ille,pronoun,-,-,singular,-,demonstrative,-,-,-,masculine,-,genitive,-,-,-,-,-,-,-,-
Genesis,30,22,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,30,23,quae,qui,pronoun,-,-,plural,-,relative,-,-,-,neuter,-,accusative,-,-,-,-,-,-,-,-
Genesis,30,23,concepit,concipio,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,30,23,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,30,23,peperit,pario,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,30,23,filium,filius,noun,-,-,singular,-,-,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,-
Genesis,30,23,dicens,dico,verb,-,-,singular,active,-,present,-,-,masculine,-,nominative,imperfective,-,-,-,-,-,participle,positive
Genesis,30,23,abstulit,aufero,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,30,23,Deus,Deus,proper_noun,-,-,singular,-,-,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,30,23,obprobrium,obprobrium,noun,-,-,singular,-,-,-,-,-,neuter,-,accusative,-,-,-,-,-,-,-,-
Genesis,30,23,meum,meus,determiner,-,-,singular,-,personal,-,-,-,neuter,-,accusative,-,-,-,-,pos,psor,-,-
Genesis,30,23,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,30,24,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,30,24,vocavit,vocavit,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,30,24,nomen,nomen,noun,-,-,singular,-,-,-,-,-,neuter,-,accusative,-,-,-,-,-,-,-,-
Genesis,30,24,illius,ille,pronoun,-,-,singular,-,demonstrative,-,-,-,masculine,-,genitive,-,-,-,-,-,-,-,-
Genesis,30,24,Ioseph,Ioseph,proper_noun,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,30,24,dicens,dico,verb,-,-,singular,active,-,present,-,-,masculine,-,nominative,imperfective,-,-,-,-,-,participle,positive
Genesis,30,24,addat,addo,verb,-,-,singular,active,-,present,-,-,-,-,-,imperfective,-,-,subjunctive,-,third,finite,-
Genesis,30,24,mihi,ego,pronoun,-,-,singular,-,personal,-,-,-,masculine,-,dative,-,-,-,-,-,-,-,-
Genesis,30,24,Dominus,Dominus,noun,-,-,singular,-,-,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,30,24,filium,filius,noun,-,-,singular,-,-,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,-
Genesis,30,24,alterum,alter,pronoun,-,-,singular,-,indefinite,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,-
Genesis,30,24,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,30,25,nato,nascor,verb,-,-,singular,passive,-,past,-,-,masculine,-,ablative,perfective,-,-,-,-,-,participle,positive
Genesis,30,25,autem,autem,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,30,25,Ioseph,Ioseph,proper_noun,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,30,25,dixit,dico,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,30,25,Iacob,Iacob,proper_noun,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,30,25,socero,socurus,noun,-,-,singular,-,-,-,-,-,masculine,-,ablative,-,-,-,-,-,-,-,-
Genesis,30,25,suo,suus,determiner,-,-,singular,-,personal,-,pos,-,masculine,-,ablative,-,-,-,-,pos,psor,-,-
Genesis,30,25,dimitte,dimitto,verb,-,-,singular,active,-,present,-,-,-,-,-,imperfective,-,-,imperative,-,second,finite,-
Genesis,30,25,me,ego,pronoun,-,-,singular,-,personal,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,-
Genesis,30,25,ut,ut,subordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,30,25,revertar,revertar,verb,-,-,singular,active,-,future,-,-,-,-,-,imperfective,-,-,indicative,-,first,finite,-
Genesis,30,25,in,in,adposition,-,-,-,-,-,-,-,-,-,-,-,-,-,preposition,-,-,-,-,-
Genesis,30,25,patriam,patrius,adjective,-,-,singular,-,-,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,positive
Genesis,30,25,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,30,25,ad,ad,adposition,-,-,-,-,-,-,-,-,-,-,-,-,-,preposition,-,-,-,-,-
Genesis,30,25,terram,terra,noun,-,-,singular,-,-,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,-
Genesis,30,25,meam,meus,determiner,-,-,singular,-,personal,-,-,-,feminine,-,accusative,-,-,-,-,pos,psor,-,-
Genesis,30,25,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,30,26,da,do,verb,-,-,singular,active,-,present,-,-,-,-,-,imperfective,-,-,imperative,-,second,finite,-
Genesis,30,26,mihi,ego,pronoun,-,-,singular,-,personal,-,-,-,masculine,-,dative,-,-,-,-,-,-,-,-
Genesis,30,26,uxores,uxor,noun,-,-,plural,-,-,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,-
Genesis,30,26,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,30,26,liberos,liber,adjective,-,-,plural,-,-,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,positive
Genesis,30,26,meos,meus,determiner,-,-,plural,-,personal,-,-,-,masculine,-,accusative,-,-,-,-,pos,psor,-,-
Genesis,30,26,pro,pro,adposition,-,-,-,-,-,-,-,-,-,-,-,-,-,preposition,-,-,-,-,-
Genesis,30,26,quibus,qui,pronoun,-,-,plural,-,relative,-,-,-,masculine,-,ablative,-,-,-,-,-,-,-,-
Genesis,30,26,servivi,servivi,verb,-,-,singular,active,-,present,-,-,-,-,-,imperfective,-,-,imperative,-,second,finite,-
Genesis,30,26,tibi,tu,pronoun,-,-,singular,-,personal,-,-,-,masculine,-,dative,-,-,-,-,-,-,-,-
Genesis,30,26,ut,ut,subordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,30,26,abeam,abeo,verb,-,-,singular,active,-,future,-,-,-,-,-,imperfective,-,-,indicative,-,second,finite,-
Genesis,30,26,tu,tu,pronoun,-,-,singular,-,personal,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,30,26,nosti,nosco,verb,-,-,singular,active,-,present,-,-,-,-,-,imperfective,-,-,indicative,-,second,finite,-
Genesis,30,26,servitutem,servitutem,noun,-,-,singular,-,-,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,-
Genesis,30,26,qua,qui,pronoun,-,-,singular,-,relative,-,-,-,feminine,-,ablative,-,-,-,-,-,-,-,-
Genesis,30,26,servivi,servivi,verb,-,-,singular,active,-,present,-,-,-,-,-,imperfective,-,-,imperative,-,second,finite,-
Genesis,30,26,tibi,tu,pronoun,-,-,singular,-,personal,-,-,-,masculine,-,dative,-,-,-,-,-,-,-,-
Genesis,30,26,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,30,27,ait,aio,verb,-,-,singular,active,-,present,-,-,-,-,-,imperfective,-,-,indicative,-,third,finite,-
Genesis,30,27,ei,is,pronoun,-,-,singular,-,demonstrative,-,-,-,masculine,-,dative,-,-,-,-,-,-,-,-
Genesis,30,27,Laban,Laban,proper_noun,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,30,27,inveniam,inveniam,verb,-,-,singular,active,-,future,-,-,-,-,-,imperfective,-,-,indicative,-,first,finite,-
Genesis,30,27,gratiam,gratia,noun,-,-,singular,-,-,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,-
Genesis,30,27,in,in,adposition,-,-,-,-,-,-,-,-,-,-,-,-,-,preposition,-,-,-,-,-
Genesis,30,27,conspectu,conspectus,noun,-,-,singular,-,-,-,-,-,masculine,-,ablative,-,-,-,-,-,-,-,-
Genesis,30,27,tuo,tuus,determiner,-,-,singular,-,personal,-,-,-,neuter,-,ablative,-,-,-,-,pos,psor,-,-
Genesis,30,27,experimento,experimentum,noun,-,-,singular,-,-,-,-,-,neuter,-,ablative,-,-,-,-,-,-,-,-
Genesis,30,27,didici,disco,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,first,finite,-
Genesis,30,27,quod,quod,subordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,30,27,benedixerit,benedico,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,subjunctive,-,third,finite,-
Genesis,30,27,mihi,ego,pronoun,-,-,singular,-,personal,-,-,-,masculine,-,dative,-,-,-,-,-,-,-,-
Genesis,30,27,Deus,Deus,proper_noun,-,-,singular,-,-,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,30,27,propter,propter,adposition,-,-,-,-,-,-,-,-,-,-,-,-,-,preposition,-,-,-,-,-
Genesis,30,27,te,tu,pronoun,-,-,singular,-,personal,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,-
Genesis,30,27,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,30,28,constitue,constio,verb,-,-,singular,active,-,present,-,-,-,-,-,imperfective,-,-,imperative,-,second,finite,-
Genesis,30,28,mercedem,merces,noun,-,-,singular,-,-,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,-
Genesis,30,28,tuam,tuus,determiner,-,-,singular,-,personal,-,-,-,feminine,-,accusative,-,-,-,-,pos,psor,-,-
Genesis,30,28,quam,qui,pronoun,-,-,singular,-,relative,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,-
Genesis,30,28,dem,do,verb,-,-,singular,active,-,present,-,-,-,-,-,imperfective,-,-,imperative,-,second,finite,-
Genesis,30,28,tibi,tu,pronoun,-,-,singular,-,personal,-,-,-,masculine,-,dative,-,-,-,-,-,-,-,-
Genesis,30,28,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,30,29,at,at,noun,-,-,singular,-,-,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,30,29,ille,ille,pronoun,-,-,singular,-,demonstrative,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,30,29,respondit,respondeo,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,30,29,tu,tu,pronoun,-,-,singular,-,personal,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,30,29,nosti,nosco,verb,-,-,singular,active,-,present,-,-,-,-,-,imperfective,-,-,indicative,-,second,finite,-
Genesis,30,29,quomodo,quomodo,adverb,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,30,29,servierim,servierim,verb,-,-,singular,active,-,future,-,-,-,-,-,imperfective,-,-,indicative,-,second,finite,-
Genesis,30,29,tibi,tu,pronoun,-,-,singular,-,personal,-,-,-,masculine,-,dative,-,-,-,-,-,-,-,-
